Year_of_Publication,Title_Length_in_Characters,Title_Word_Count,Number_of_Authors,Number_of_Institutions_of_First_Author,Number_of_Citations,Number_of_References,Primary_Concept_of_Publication,Is_Open_Access,Abstract_Word_Count,Concepts_Count,Related_Works_Count,Locations_Count,OA_Locations_Count,Has_DOI,Institutions_All_Authors_Count,Citations_Per_Year,Type_of_Publication_article,Type_of_Publication_book,Type_of_Publication_book-chapter,Type_of_Publication_dataset,Type_of_Publication_dissertation,Type_of_Publication_letter,Type_of_Publication_other,Type_of_Publication_paratext,Type_of_Publication_preprint,Type_of_Publication_reference-entry,Type_of_Publication_report,Type_of_Publication_review,Language_of_Publication_ca,Language_of_Publication_de,Language_of_Publication_en,Language_of_Publication_fa,Language_of_Publication_fr,Language_of_Publication_id,Language_of_Publication_it,Language_of_Publication_pt,Open_Access_Type_bronze,Open_Access_Type_closed,Open_Access_Type_diamond,Open_Access_Type_gold,Open_Access_Type_green,Open_Access_Type_hybrid
0.32558139534884134,0.3054187192118227,0.25,0.04,0.0,0.025504341500954042,0.04129129129129129,Software design pattern,0,0.015779092702169626,0.3103448275862069,0.9999999999999998,0.05555555555555555,0.0,0.0,0.016666666666666666,0.014911578333689316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.04651162790698038,0.18719211822660098,0.14285714285714285,0.02,0.0,0.02544460413452855,0.0,Inbreeding,0,0.03328402366863906,0.5517241379310345,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.00712691728010271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9069767441860463,0.33990147783251234,0.46428571428571425,0.28,0.4,0.02540946450721944,0.015765765765765764,Systematic review,1,0.015285996055226824,0.3793103448275862,0.28571428571428564,1.0,1.0,1.0,0.2555555555555556,0.11649180557075996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.8372093023255829,0.4876847290640394,0.42857142857142855,0.02,0.2,0.025212682594288396,0.016516516516516516,Intraclass correlation,1,0.0,0.8620689655172414,0.28571428571428564,0.2222222222222222,0.125,1.0,0.011111111111111112,0.07724465260706583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.6744186046511658,0.4088669950738916,0.3214285714285714,0.07,0.2,0.024432582868026104,0.013513513513513514,Docking (animal),1,0.020463510848126233,0.7931034482758621,0.28571428571428564,0.2777777777777778,0.1875,1.0,0.03888888888888889,0.03931863118286303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8837209302325633,0.15270935960591134,0.07142857142857142,0.03,0.2,0.024197147365055044,0.07357357357357357,Computer science,1,0.03920118343195266,0.8620689655172414,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.016666666666666666,0.09848384511027149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8139534883720927,0.541871921182266,0.42857142857142855,0.07,0.4,0.024081186594934967,0.03303303303303303,Computer science,1,0.0,0.2068965517241379,0.28571428571428564,0.2222222222222222,0.125,1.0,0.07777777777777778,0.0678007084541687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.6046511627907023,0.08866995073891626,0.07142857142857142,0.01,0.2,0.023223779688592613,0.02927927927927928,Compressed sensing,0,0.07001972386587771,0.3103448275862069,0.28571428571428564,0.05555555555555555,0.0,1.0,0.005555555555555556,0.030686800922149572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8139534883720927,0.3497536945812808,0.3214285714285714,0.01,0.2,0.02301996985019976,0.0015015015015015015,Qualitative research,0,0.023175542406311637,0.5172413793103449,0.28571428571428564,0.05555555555555555,0.0,1.0,0.005555555555555556,0.06668683572064989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.720930232558139,0.45320197044334976,0.3571428571428571,0.02,0.2,0.02283724378819238,0.016516516516516516,Undo,0,0.006903353057199212,0.5862068965517242,0.28571428571428564,0.05555555555555555,0.0,1.0,0.011111111111111112,0.04514311090387621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.48837209302325846,0.2413793103448276,0.21428571428571427,0.02,0.2,0.02276345057084324,0.01051051051051051,Markov chain Monte Carlo,1,0.009122287968441814,0.5172413793103449,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.005555555555555556,0.021621905447476705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32558139534884134,0.5714285714285714,0.5357142857142857,0.04,0.0,0.022503417328755812,0.0007507507507507507,Ab initio,0,0.04857001972386588,0.41379310344827586,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.013828825802783296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6279069767441854,0.1330049261083744,0.10714285714285714,0.03,0.2,0.022436652036868496,0.04129129129129129,Particle swarm optimization,0,0.0,0.44827586206896547,0.28571428571428564,0.05555555555555555,0.0,1.0,0.011111111111111112,0.03253803682831296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.13953488372093403,0.17733990147783252,0.14285714285714285,0.05,0.0,0.022401512409559385,0.0,Statistics,0,0.0,0.2068965517241379,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.008318705780163202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8139534883720927,0.45320197044334976,0.39285714285714285,0.02,0.2,0.022376914670443004,0.017267267267267267,Covariate,1,0.044378698224852076,0.3793103448275862,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.011111111111111112,0.0660118731039812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7441860465116292,0.32019704433497537,0.21428571428571427,0.01,0.0,0.02235934485678845,0.027777777777777776,Structural equation modeling,1,0.026627218934911243,0.7931034482758621,0.28571428571428564,0.05555555555555555,0.0625,1.0,0.0,0.04894311706520384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.11627906976744384,0.19211822660098524,0.21428571428571427,0.0,0.0,0.022278523713977483,0.0,Constant (computer programming),0,0.0,0.06896551724137931,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.007750085984130189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6744186046511658,0.14285714285714285,0.17857142857142855,0.02,0.4,0.02164249645968254,0.06756756756756757,Transfer of learning,0,0.044378698224852076,0.7586206896551725,0.28571428571428564,0.05555555555555555,0.0,1.0,0.022222222222222223,0.0374237023837681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.09302325581395365,0.33004926108374383,0.3571428571428571,0.01,0.0,0.021393005105787843,0.0,Constitution,0,0.03279092702169625,0.5172413793103449,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.006998923783642313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32558139534884134,0.270935960591133,0.2857142857142857,0.04,0.0,0.021125943938238592,0.0,Mathematics,0,0.0,0.44827586206896547,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.013331824641055942,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8604651162790731,0.12315270935960591,0.17857142857142855,0.08,0.2,0.02107674846000583,0.0,Machine translation,0,0.028599605522682446,0.6206896551724138,0.9999999999999998,0.05555555555555555,0.0,0.0,0.044444444444444446,0.08202983839548837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,0.1330049261083744,0.10714285714285714,0.01,0.0,0.02093267598803847,0.0,Discriminator,0,0.0,0.5862068965517242,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.27268444277585074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3953488372093048,0.3103448275862069,0.3571428571428571,0.13,0.2,0.020802659366994755,0.017267267267267267,Natural capital,0,0.0,0.4827586206896552,0.28571428571428564,0.05555555555555555,0.0,1.0,0.06666666666666667,0.015986548826700593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8837209302325633,0.2660098522167488,0.21428571428571427,0.05,0.2,0.020398553652939952,0.04129129129129129,Computer science,1,0.05128205128205129,0.3793103448275862,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.02777777777777778,0.09300161800999324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8604651162790731,0.1477832512315271,0.14285714285714285,0.02,0.4,0.02036341402563084,1.0,Python (programming language),0,0.03229783037475345,0.41379310344827586,0.28571428571428564,0.05555555555555555,0.0,1.0,0.022222222222222223,0.08111472514532371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5813953488372121,0.5270935960591133,0.5,0.03,0.2,0.020331788361052636,0.036036036036036036,Biology,1,0.04709072978303748,0.8275862068965517,0.28571428571428564,0.2222222222222222,0.0625,1.0,0.016666666666666666,0.026989092959125008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8604651162790731,0.18226600985221675,0.21428571428571427,0.05,0.2,0.020250967218241683,0.03003003003003003,Detector,1,0.04709072978303748,0.3793103448275862,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.02777777777777778,0.08097047083987906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7441860465116292,0.26108374384236455,0.25,0.01,0.0,0.020163118149968892,0.0,Classification of mental disorders,0,0.0039447731755424065,0.2068965517241379,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.04713188834170765,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8837209302325633,0.24630541871921183,0.21428571428571427,0.04,0.2,0.020078783044427034,0.01051051051051051,Computer science,1,0.03796844181459566,0.3448275862068965,0.28571428571428564,0.2777777777777778,0.25,1.0,0.011111111111111112,0.09254011693124642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.04651162790698038,0.4236453201970443,0.5,0.02,0.0,0.019980392087961513,0.0075075075075075074,Receiver operating characteristic,0,0.03920118343195266,0.5862068965517242,0.28571428571428564,0.1111111111111111,0.0,1.0,0.0,0.0056930827597204605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.48837209302325846,0.21182266009852216,0.17857142857142855,0.01,0.0,0.01955520259752125,0.0,Quantum computer,0,0.0007396449704142013,0.27586206896551724,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.0201402334126781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.8139534883720927,0.2857142857142857,0.3214285714285714,0.03,0.4,0.01941464408828479,0.012012012012012012,Search engine indexing,1,0.0,0.4827586206896552,0.28571428571428564,0.2777777777777778,0.1875,1.0,0.02777777777777778,0.06290261908293364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.6279069767441854,0.6847290640394089,0.5714285714285714,0.06,0.4,0.019003510448768177,0.028528528528528527,Strengthening the reporting of observational studies in epidemiology,1,0.05448717948717949,0.6896551724137931,0.28571428571428564,0.611111111111111,0.625,1.0,0.05555555555555556,0.03045180638789352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2093023255813975,0.3793103448275862,0.3214285714285714,0.01,0.2,0.01885241005133899,0.03453453453453453,Orthonormal basis,1,0.040680473372781065,0.6206896551724138,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.005555555555555556,0.00898635405892049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.46511627906976827,0.4482758620689655,0.42857142857142855,0.02,0.2,0.018771588908528036,0.0503003003003003,Voluntariness,1,0.040680473372781065,0.5862068965517242,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.011111111111111112,0.018495526271514427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5581395348837219,0.2019704433497537,0.21428571428571427,0.02,0.2,0.01876456098306621,0.0,Fundamental matrix (linear differential equation),0,0.03698224852071006,0.8275862068965517,0.28571428571428564,0.05555555555555555,0.0,1.0,0.011111111111111112,0.024322788643838168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2558139534883779,0.270935960591133,0.21428571428571427,0.01,0.2,0.018708337579371626,0.01951951951951952,Organizational learning,0,0.03377712031558185,0.5517241379310345,0.28571428571428564,0.05555555555555555,0.0,1.0,0.005555555555555556,0.01022803065132394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.02325581395349019,0.13793103448275862,0.14285714285714285,0.02,0.2,0.018638058324753404,0.03003003003003003,Reciprocity (cultural anthropology),0,0.025394477317554242,0.6206896551724138,0.28571428571428564,0.1111111111111111,0.0,1.0,0.011111111111111112,0.004920502598855974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6744186046511658,0.21182266009852216,0.21428571428571427,0.01,0.0,0.018536153405556977,0.0,Graphics,0,0.0581854043392505,0.5172413793103449,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.035313983166639744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.418604651162795,0.2413793103448276,0.25,0.02,0.2,0.01796689144314935,0.009009009009009009,Documentation,0,0.008136094674556213,0.3103448275862069,0.28571428571428564,0.1111111111111111,0.0,1.0,0.005555555555555556,0.01587297854012109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9534883720930267,0.3497536945812808,0.2857142857142857,0.08,0.4,0.017864986523952922,0.07357357357357357,Transformer,1,0.05473372781065089,0.4827586206896552,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.061111111111111116,0.15109699666358023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.418604651162795,0.11330049261083744,0.10714285714285714,0.01,0.0,0.017857958598491097,0.0,Process (computing),0,0.03574950690335306,0.6206896551724138,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.015828060067778385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5116279069767486,0.2019704433497537,0.17857142857142855,0.02,0.2,0.01782984689664381,0.13663663663663664,Complex network,1,0.032051282051282055,0.9655172413793104,0.28571428571428564,0.2222222222222222,0.125,1.0,0.011111111111111112,0.020714996660934223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.6744186046511658,0.6600985221674877,0.42857142857142855,0.15,0.4,0.017629551020981862,0.02177177177177177,Laptop,1,0.02465483234714004,0.41379310344827586,0.28571428571428564,0.2777777777777778,0.25,1.0,0.09444444444444444,0.03469825063494391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.697674418604656,0.29064039408866993,0.3214285714285714,0.01,0.2,0.01717976379142523,0.006756756756756757,Cluster analysis,1,0.03032544378698225,0.44827586206896547,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.005555555555555556,0.037390738021000465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7441860465116292,0.10837438423645321,0.07142857142857142,0.01,0.2,0.01711651246226882,0.0045045045045045045,Computer science,0,0.0,0.06896551724137931,0.28571428571428564,0.05555555555555555,0.0,1.0,0.005555555555555556,0.04461935185647375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6744186046511658,0.2857142857142857,0.2857142857142857,0.01,0.0,0.017004065654879663,0.0,Qualitative research,0,0.026627218934911243,0.4827586206896552,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.03427344291927779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.48837209302325846,0.019704433497536946,0.03571428571428571,0.04,0.0,0.016986495841225108,0.0022522522522522522,Computer science,1,0.019477317554240633,0.3793103448275862,0.28571428571428564,0.05555555555555555,0.0625,1.0,0.0,0.018953922068277465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32558139534884134,0.16748768472906403,0.17857142857142855,0.01,0.0,0.016968926027570552,0.009009009009009009,Prime mover,0,0.028353057199211048,0.6896551724137931,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.011831946135128753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6279069767441854,0.18719211822660098,0.07142857142857142,0.06,0.4,0.016937300362992347,0.0472972972972973,Phaser,1,0.04117357001972387,0.3793103448275862,0.28571428571428564,0.2777777777777778,0.25,1.0,0.05,0.029196224505634936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2558139534883779,0.3497536945812808,0.39285714285714285,0.01,0.4,0.016926758474799616,0.0,Officer,0,0.0,0.3793103448275862,0.28571428571428564,0.05555555555555555,0.0,1.0,0.011111111111111112,0.0096403231551239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,0.19704433497536947,0.21428571428571427,0.0,0.0,0.016617529754479415,0.0,Series (stratigraphy),0,0.0,0.24137931034482757,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.004011288879389533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.30232558139535115,0.27586206896551724,0.25,0.13,0.2,0.016550764462592113,0.09084084084084083,Computer science,0,0.02391518737672584,0.4827586206896552,0.28571428571428564,0.05555555555555555,0.0,1.0,0.08333333333333334,0.010915744318206041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8604651162790731,0.31527093596059114,0.21428571428571427,0.04,0.4,0.016501568984359352,0.0472972972972973,Adversarial system,1,0.032051282051282055,0.5517241379310345,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.044444444444444446,0.0761604913427082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8604651162790731,0.3891625615763547,0.25,0.04,0.4,0.016462915394319322,0.05405405405405406,Image translation,1,0.041913214990138066,0.6551724137931035,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.044444444444444446,0.0761109039252116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3953488372093048,0.46798029556650245,0.46428571428571425,0.01,0.2,0.016174770450384596,0.0,Graphical user interface,0,0.03624260355029586,0.3103448275862069,0.28571428571428564,0.05555555555555555,0.0,1.0,0.005555555555555556,0.014144042056834514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5813953488372121,0.35467980295566504,0.3571428571428571,0.05,0.2,0.01591473720829717,0.015765765765765764,Elevation (ballistics),0,0.08259368836291914,0.6896551724137931,0.28571428571428564,0.05555555555555555,0.0,1.0,0.03888888888888889,0.024560597486661326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.8604651162790731,0.5467980295566502,0.5,0.05,0.2,0.015756608885406156,0.08483483483483484,Conditional random field,1,0.0611439842209073,0.7241379310344828,0.28571428571428564,0.2777777777777778,0.1875,1.0,0.02777777777777778,0.07520480656913724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.48837209302325846,0.29064039408866993,0.25,0.02,0.2,0.01574958095994433,0.046546546546546545,Battery (electricity),0,0.0,0.5517241379310345,0.28571428571428564,0.1111111111111111,0.0,1.0,0.011111111111111112,0.01838267501871655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6046511627907023,0.27586206896551724,0.2857142857142857,0.02,0.2,0.015721469258097046,0.006006006006006006,Autoencoder,0,0.021449704142011836,0.5517241379310345,0.28571428571428564,0.1111111111111111,0.0,1.0,0.011111111111111112,0.026355790798525493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6511627906976756,0.19704433497536947,0.17857142857142855,0.02,0.2,0.015707413407173396,0.03978978978978979,Operationalization,1,0.04487179487179487,0.7241379310344828,0.28571428571428564,0.16666666666666666,0.0625,1.0,0.011111111111111112,0.03078349638626795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.6744186046511658,0.17733990147783252,0.17857142857142855,0.03,0.2,0.015612536413438793,0.013513513513513514,Variety (cybernetics),0,0.0,0.41379310344827586,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.016666666666666666,0.0333283650799307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.1860465116279073,0.2315270935960591,0.21428571428571427,0.03,0.0,0.015580910748860588,0.0,Qualitative research,0,0.027120315581854043,0.3793103448275862,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.00739863971975816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2093023255813975,0.29064039408866993,0.21428571428571427,0.03,0.0,0.015450894127816875,0.01051051051051051,Feed forward,0,0.0,0.7241379310344828,0.28571428571428564,0.05555555555555555,0.0,1.0,0.011111111111111112,0.007924915284398535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7906976744186096,0.33990147783251234,0.3214285714285714,0.03,0.2,0.015377100910467734,0.01051051051051051,Python (programming language),1,0.03599605522682446,0.3103448275862069,0.28571428571428564,0.2777777777777778,0.25,1.0,0.016666666666666666,0.05264478558170378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.8604651162790731,0.30049261083743845,0.2857142857142857,0.03,0.2,0.015201402773922179,0.018018018018018018,R package,1,0.04117357001972387,0.5862068965517242,0.28571428571428564,0.2777777777777778,0.1875,1.0,0.016666666666666666,0.07449255093600415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5813953488372121,0.15270935960591134,0.17857142857142855,0.01,0.2,0.015095983891994832,0.02177177177177177,Receiver operating characteristic,0,0.0,0.27586206896551724,0.28571428571428564,0.1111111111111111,0.0625,1.0,0.005555555555555556,0.02411044677458174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.46511627906976827,0.5467980295566502,0.3214285714285714,0.01,0.2,0.01479378309713647,0.01951951951951952,Observational study,0,0.0675542406311637,0.6206896551724138,0.28571428571428564,0.1111111111111111,0.0,1.0,0.005555555555555556,0.01672910456013181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.30232558139535115,0.33004926108374383,0.2857142857142857,0.03,0.0,0.014737559693441885,0.0,Computer science,0,0.0,0.0,0.28571428571428564,0.05555555555555555,0.0,1.0,0.0,0.010281353224943666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.34883720930233153,0.4482758620689655,0.46428571428571425,0.02,0.2,0.014674308364285488,0.20945945945945946,Belongingness,0,0.03155818540433925,0.44827586206896547,0.28571428571428564,0.1111111111111111,0.0,1.0,0.005555555555555556,0.011796895937992451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.1860465116279073,0.2315270935960591,0.25,0.02,0.2,0.014568889482358141,0.02702702702702703,Structural equation modeling,0,0.0,0.6896551724137931,0.28571428571428564,0.05555555555555555,0.0,1.0,0.011111111111111112,0.00709115027920504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.2558139534883779,0.12315270935960591,0.10714285714285714,0.02,0.0,0.01450915211593265,0.0,Control (management),0,0.0071499013806706115,0.2068965517241379,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.008842802923594054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3953488372093048,0.4236453201970443,0.39285714285714285,0.02,0.2,0.014459956637699903,0.024024024024024024,Boosting (machine learning),1,0.0,0.3793103448275862,0.28571428571428564,0.1111111111111111,0.125,1.0,0.011111111111111112,0.01346132124916963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.5116279069767486,0.5812807881773399,0.5357142857142857,0.07,0.2,0.014354537755772556,0.01876876876876877,Housekeeping gene,1,0.0,0.5517241379310345,0.28571428571428564,0.2777777777777778,0.25,1.0,0.03888888888888889,0.019043111800565678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32558139534884134,0.19211822660098524,0.17857142857142855,0.01,0.2,0.014308856240270715,0.0,Computer science,1,0.02440828402366864,0.06896551724137931,0.28571428571428564,0.16666666666666666,0.125,1.0,0.005555555555555556,0.010872176034548124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5348837209302388,0.541871921182266,0.46428571428571425,0.02,0.2,0.013852041085252245,0.03528528528528529,Content analysis,0,0.0,0.5517241379310345,0.28571428571428564,0.1111111111111111,0.0,1.0,0.011111111111111112,0.020209028604540984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5813953488372121,0.12807881773399016,0.10714285714285714,0.05,0.0,0.013672828985975771,0.0,Computer science,0,0.0,0.034482758620689655,0.9999999999999998,0.05555555555555555,0.0,0.0,0.0,0.023327995966031384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.6744186046511658,0.18226600985221675,0.14285714285714285,0.07,0.2,0.013577951992241169,0.01126126126126126,Computer science,1,0.05350098619329389,0.6551724137931035,0.28571428571428564,0.16666666666666666,0.125,1.0,0.03888888888888889,0.031946546723915635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
