Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2009-10-22,1399.71,155.85,349076.1,5821.0,0.0,492.0,11074.0
2009-10-23,1757.45,196.704,347178.65,7408.6,3180.0,495.0,11696.0
2009-10-24,2614.408,218.464,345446.19,11028.2,6202.0,518.0,15941.0
2009-10-25,2406.536,243.182,345492.79,10181.2,3010.0,6181.0,13691.0
2009-10-26,1112.344,160.216,347803.82,4664.4,475.0,468.0,5788.0
2009-10-27,1116.756,173.798,347389.58,4708.8,579.0,449.0,8367.0
2009-10-28,1268.708,164.972,347627.74,5312.8,1044.0,463.0,9318.0
2009-10-29,1981.44,251.842,346099.48,8428.8,765.0,4125.0,5677.0
2009-10-30,1493.358,168.534,347731.68,6267.0,1779.0,2005.0,8828.0
2009-10-31,1875.942,171.058,346347.45,7851.8,1773.0,2514.0,14637.0
2009-11-01,1843.168,221.902,346930.8,7759.2,1970.0,470.0,12215.0
2009-11-02,1504.2259999999999,170.082,347449.83,6337.0,1881.0,471.0,7490.0
2009-11-03,2266.688,241.762,347244.38,9549.8,2009.0,3951.0,9025.0
2009-11-04,1801.8,172.428,348592.51,7532.4,1075.0,4008.0,12246.0
2009-11-05,1560.466,159.064,347998.0,6535.6,1105.0,532.0,9868.0
2009-11-06,1390.45,169.354,349298.15,5804.6,0.0,442.0,11326.0
2009-11-07,1557.176,197.68,348305.16,6495.0,2187.0,408.0,10014.0
2009-11-08,2508.002,226.688,350280.57,10429.6,4941.0,2075.0,14871.0
2009-11-09,1404.752,177.874,350507.82,5891.2,1125.0,430.0,7621.0
2009-11-10,1606.184,167.302,349201.41,6693.4,1118.0,432.0,11788.0
2009-11-11,2040.48,223.068,349014.75,8603.6,2338.0,5105.0,11214.0
2009-11-12,1463.066,153.198,348777.61,6124.8,1486.0,429.0,9403.0
2009-11-13,1532.926,156.932,347379.42,6417.2,1856.0,407.0,9178.0
2009-11-14,2560.456,245.848,345920.26,10733.0,4169.0,2411.0,18868.0
2009-11-15,1967.308,211.148,346068.53,8321.0,991.0,5278.0,9446.0
2009-11-16,1514.468,157.194,348314.22,6340.6,2021.0,545.0,9354.0
2009-11-17,1708.294,167.62800000000001,349431.26,7075.4,0.0,453.0,11616.0
2009-11-18,2639.174,203.88,347467.2,11067.6,6012.0,7655.0,13787.0
2009-11-19,1474.848,149.054,349884.1,6121.6,0.0,481.0,10936.0
2009-11-20,1961.016,146.026,347878.61,8196.8,843.0,407.0,12816.0
2009-11-21,2496.856,211.304,346494.05,10484.8,5694.0,1997.0,12553.0
2009-11-22,2450.976,222.638,347151.89,10358.2,6774.0,411.0,16097.0
2009-11-23,1471.122,148.338,349549.51,6100.8,0.0,402.0,8230.0
2009-11-24,2128.856,153.82,348446.2,8899.0,2491.0,4579.0,9086.0
2009-11-25,1980.13,175.476,347297.45,8309.2,745.0,5083.0,10596.0
2009-11-26,1599.626,141.542,349406.59,6640.2,2262.0,407.0,10069.0
2009-11-27,1380.026,133.052,348276.7,5704.0,0.0,396.0,11599.0
2009-11-28,1858.95,225.218,347898.89,7784.8,3199.0,386.0,14350.0
2009-11-29,1650.962,191.056,350364.56,6878.4,1073.0,3061.0,7828.0
2009-11-30,1745.19,153.382,351020.6,7232.2,1080.0,361.0,12039.0
2009-12-01,1756.378,141.874,349391.74,7312.8,0.0,354.0,10821.0
2009-12-02,2345.668,170.23,348003.81,9820.4,1143.0,7052.0,12851.0
2009-12-03,1479.688,145.222,350329.1,6182.4,1039.0,402.0,9906.0
2009-12-04,1711.294,183.222,350475.41,7178.6,1158.0,352.0,9134.0
2009-12-05,2351.762,274.112,347470.21,9968.4,3822.0,351.0,13324.0
2009-12-06,2378.288,291.892,347427.75,10056.0,2850.0,4175.0,12420.0
2009-12-07,1742.638,165.088,349262.78,7294.8,1132.0,358.0,10291.0
2009-12-08,2006.884,179.192,350972.75,8338.0,1108.0,350.0,15376.0
2009-12-09,1802.356,187.594,349066.54,7559.8,2054.0,3355.0,7971.0
2009-12-10,2054.286,223.124,347682.51,8583.4,2823.0,349.0,15399.0
2009-12-11,1784.462,219.624,351779.21,7388.4,1546.0,385.0,11251.0
2009-12-12,1816.38,248.73,352712.09,7576.2,1087.0,4120.0,8198.0
2009-12-13,2138.814,222.19,352076.54,8877.4,3984.0,417.0,13178.0
2009-12-14,1794.862,151.982,354454.29,7376.0,1090.0,2280.0,10742.0
2009-12-15,1940.116,162.344,354302.18,7941.0,1111.0,392.0,14084.0
2009-12-16,1394.874,154.43,355990.85,5750.4,1143.0,2943.0,8104.0
2009-12-17,1717.182,148.97,355527.55,6971.4,0.0,308.0,14395.0
2009-12-18,1744.706,160.418,355096.59,7154.4,1195.0,304.0,11466.0
2009-12-19,2204.334,137.608,354145.74,8989.8,1165.0,2662.0,13681.0
2009-12-20,1144.166,122.1,356306.41,4672.0,1237.0,313.0,7795.0
2009-12-21,2034.966,171.948,354829.27,8320.8,3293.0,282.0,11473.0
2009-12-22,1888.022,153.362,353863.35,7726.6,0.0,285.0,15829.0
2009-12-23,1455.2,135.416,355505.71,5934.8,1143.0,284.0,11205.0
2009-12-24,2905.894,203.66,354002.57,11942.8,5184.0,5575.0,15198.0
2009-12-25,2127.648,192.384,350767.15,8823.8,3371.0,3895.0,14288.0
2009-12-26,2183.618,160.88400000000001,349150.63,9081.2,1186.0,4294.0,16047.0
2009-12-27,2195.4519999999998,207.16400000000002,349439.1,9165.2,4218.0,318.0,12450.0
2009-12-28,2094.098,181.668,351039.76,8688.0,2175.0,2063.0,14934.0
2009-12-29,2047.968,242.05,350183.54,8514.2,1260.0,346.0,10205.0
2009-12-30,2451.11,266.794,347115.21,10322.6,5284.0,4539.0,12484.0
2009-12-31,2211.892,186.612,346980.7,9218.4,0.0,387.0,19409.0
2010-01-01,1224.252,165.336,349294.64,5093.4,2304.0,327.0,3558.0
2010-01-02,1308.836,199.416,352090.46,5488.0,801.0,298.0,6424.0
2010-01-03,2083.454,191.61,350992.12,8703.6,3842.0,4920.0,10074.0
2010-01-04,1604.132,156.404,353806.73,6623.2,0.0,292.0,10812.0
2010-01-05,2219.78,148.936,352110.29,9139.8,1785.0,293.0,16468.0
2010-01-06,1777.18,152.08,353138.13,7361.4,1731.0,3256.0,11359.0
2010-01-07,1769.442,115.024,352668.33,7300.4,1198.0,255.0,12936.0
2010-01-08,1797.208,159.78,351942.93,7418.0,0.0,994.0,12531.0
2010-01-09,2336.9,199.4,351172.42,9696.2,2781.0,4855.0,14734.0
2010-01-10,2508.466,227.17000000000002,351130.49,10406.0,3564.0,2032.0,14108.0
2010-01-11,1518.684,156.206,354339.52,6242.6,1251.0,340.0,10279.0
2010-01-12,1282.538,132.324,218116.34,5336.8,552.0,3489.0,9569.0
2010-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-14,618.488,70.262,72588.14,2587.4,1890.0,84.0,1893.0
2010-01-15,2196.76,218.29,350965.1,9122.4,1957.0,2952.0,13546.0
2010-01-16,2150.112,242.518,349985.14,8956.4,2605.0,2415.0,13652.0
2010-01-17,1906.556,188.986,349261.93,7951.0,1992.0,298.0,15044.0
2010-01-18,1881.098,191.772,350836.37,7807.0,617.0,295.0,12981.0
2010-01-19,2433.508,161.754,349953.28,10086.6,2044.0,653.0,19311.0
2010-01-20,2351.728,199.86,349575.03,9807.4,2317.0,3341.0,14563.0
2010-01-21,2137.8559999999998,185.42,349849.8,8873.2,894.0,449.0,16451.0
2010-01-22,1790.626,156.858,348264.25,7463.8,699.0,352.0,14512.0
2010-01-23,2608.51,260.356,346552.02,11030.4,3154.0,4086.0,16021.0
2010-01-24,2269.42,175.238,348114.49,9511.4,3496.0,2760.0,11046.0
2010-01-25,1930.51,147.674,349774.0,7992.0,1368.0,455.0,16136.0
2010-01-26,2067.564,130.93,350408.85,8501.0,526.0,395.0,16243.0
2010-01-27,2760.902,148.762,348459.99,11505.8,2044.0,6403.0,18154.0
2010-01-28,2110.234,158.52,350278.61,8731.2,2032.0,504.0,14987.0
2010-01-29,2092.99,147.674,350831.24,8609.2,1488.0,851.0,18061.0
2010-01-30,2842.728,235.996,348594.33,11962.4,3240.0,7544.0,17891.0
2010-01-31,1799.196,171.516,350499.8,7491.2,1715.0,1380.0,12569.0
2010-02-01,1693.778,124.784,350829.71,6995.2,1111.0,367.0,14623.0
2010-02-02,2157.432,131.168,350399.26,8853.6,0.0,382.0,21536.0
2010-02-03,2903.014,183.692,349038.83,12052.8,2234.0,8423.0,21130.0
2010-02-04,2316.27,141.848,348625.14,9567.2,1074.0,532.0,23743.0
2010-02-05,2098.892,142.978,348395.42,8748.6,902.0,474.0,18008.0
2010-02-06,2712.986,296.614,347172.58,11423.8,4324.0,2209.0,17857.0
2010-02-07,1625.708,162.466,349465.64,6806.6,2736.0,3837.0,5546.0
2010-02-08,2582.238,139.75,348475.36,10666.8,1161.0,431.0,19764.0
2010-02-09,2420.932,139.712,350136.53,9965.0,1214.0,410.0,19769.0
2010-02-10,1944.542,141.622,348885.64,8071.0,1219.0,2976.0,12214.0
2010-02-11,1369.768,124.15,352097.83,5626.6,0.0,330.0,9916.0
2010-02-12,1892.998,132.282,350821.86,7787.6,1241.0,312.0,15211.0
2010-02-13,2351.556,144.794,349760.29,9711.4,1838.0,5292.0,18710.0
2010-02-14,1686.698,124.61,349883.54,6951.4,1223.0,318.0,13190.0
2010-02-15,2097.132,131.27,350563.36,8701.0,3468.0,332.0,16065.0
2010-02-16,1797.756,119.606,351005.42,7413.6,1945.0,317.0,12820.0
2010-02-17,2054.56,119.56,348979.42,8555.4,2294.0,6636.0,10101.0
2010-02-18,1761.156,140.0,350767.0,7255.0,965.0,385.0,14884.0
2010-02-19,1953.572,135.15,348058.66,8142.0,2124.0,397.0,14543.0
2010-02-20,1983.728,151.248,348176.11,8273.6,3748.0,382.0,14470.0
2010-02-21,2740.314,167.458,346500.54,11575.2,5905.0,8142.0,17083.0
2010-02-22,1474.036,160.624,346434.47,6213.6,1393.0,2167.0,10159.0
2010-02-23,1461.28,168.058,348457.94,6126.6,0.0,3001.0,8806.0
2010-02-24,1914.278,150.12800000000001,347710.75,7953.2,2260.0,1682.0,14315.0
2010-02-25,1880.204,130.87800000000001,347015.76,7784.4,0.0,474.0,15120.0
2010-02-26,2120.156,139.31,346212.91,8840.6,1146.0,2454.0,14821.0
2010-02-27,1765.056,152.39000000000001,347824.02,7417.2,3743.0,441.0,14358.0
2010-02-28,711.666,134.068,349297.15,2968.2,0.0,487.0,2952.0
2010-03-01,1298.728,130.076,348224.8,5411.2,1785.0,471.0,7115.0
2010-03-02,766.9060000000001,136.396,348122.96,3204.8,0.0,424.0,3605.0
2010-03-03,935.834,120.934,347344.47,3935.6,0.0,425.0,7221.0
2010-03-04,682.88,125.954,349908.9,2890.4,0.0,436.0,2928.0
2010-03-05,1133.726,135.416,350620.29,4703.4,1108.0,351.0,5918.0
2010-03-06,794.712,139.558,349965.01,3321.6,0.0,419.0,3970.0
2010-03-07,1372.472,133.948,350714.51,5712.0,0.0,4674.0,3679.0
2010-03-08,2557.098,252.338,351035.4,10691.2,4214.0,7645.0,15971.0
2010-03-09,1760.112,168.078,350679.6,7316.2,846.0,397.0,10893.0
2010-03-10,1822.632,130.298,350734.74,7483.6,1167.0,375.0,14916.0
2010-03-11,1951.09,152.388,349461.28,8120.8,2071.0,320.0,15706.0
2010-03-12,1645.424,148.71,349939.49,6800.0,1691.0,411.0,14076.0
2010-03-13,2383.0099999999998,265.362,348475.59,9943.2,2848.0,5534.0,17973.0
2010-03-14,1566.714,200.632,348460.29,6616.6,3464.0,918.0,7101.0
2010-03-15,1791.85,164.312,348905.88,7456.8,778.0,436.0,15053.0
2010-03-16,1542.65,167.736,347817.71,6423.8,0.0,457.0,10083.0
2010-03-17,2009.1299999999999,185.748,347963.52,8392.0,1136.0,5851.0,13105.0
2010-03-18,1562.682,166.214,347763.26,6548.2,1147.0,570.0,10845.0
2010-03-19,1663.384,189.478,347651.23,6920.6,0.0,596.0,12591.0
2010-03-20,131.732,23.228,56252.87,549.6,0.0,25.0,969.0
2010-03-21,917.282,86.87,149303.06,3891.2,1670.0,2807.0,3680.0
2010-03-22,1618.59,171.556,347556.66,6749.4,1142.0,557.0,13859.0
2010-03-23,1822.162,186.63400000000001,347279.47,7733.4,2892.0,1153.0,13107.0
2010-03-24,1994.752,209.558,346643.53,8354.8,1075.0,5832.0,12817.0
2010-03-25,1679.884,186.758,348861.82,6974.2,0.0,611.0,13797.0
2010-03-26,1651.284,205.882,347765.8,6910.2,1078.0,682.0,12547.0
2010-03-27,1847.97,195.092,346194.1,7766.6,1067.0,3080.0,12483.0
2010-03-28,1798.214,260.428,347577.92,7666.4,1083.0,7895.0,7118.0
2010-03-29,1622.738,207.082,347791.08,6806.0,0.0,636.0,15420.0
2010-03-30,1906.454,280.718,347161.85,8116.6,1760.0,571.0,13765.0
2010-03-31,1923.802,201.578,345879.61,8154.6,1067.0,6313.0,12041.0
2010-04-01,1687.44,144.464,348125.99,7025.8,1780.0,517.0,14393.0
2010-04-02,1648.622,152.906,349593.87,6816.2,0.0,483.0,13074.0
2010-04-03,1805.278,206.65,350279.9,7446.2,1778.0,648.0,17694.0
2010-04-04,1690.388,238.976,348116.3,7093.0,1097.0,831.0,12687.0
2010-04-05,1118.82,165.42,350863.41,4707.0,1755.0,1436.0,5503.0
2010-04-06,1825.852,170.614,349551.52,7572.8,1154.0,613.0,12476.0
2010-04-07,1596.982,184.526,348236.97,6689.4,1077.0,3440.0,11362.0
2010-04-08,1649.22,165.142,348472.56,6853.0,145.0,669.0,13322.0
2010-04-09,1233.35,162.482,349319.35,5141.6,1088.0,566.0,10595.0
2010-04-10,1190.208,179.52,347447.32,5020.2,1044.0,960.0,8933.0
2010-04-11,1602.81,175.008,347507.38,6815.0,5499.0,554.0,8850.0
2010-04-12,1439.426,157.73,348489.28,5996.6,660.0,611.0,11949.0
2010-04-13,1512.704,171.14,348098.58,6324.8,1097.0,646.0,13033.0
2010-04-14,1660.364,179.198,347580.88,6979.6,1132.0,5871.0,9194.0
2010-04-15,1872.178,167.336,346827.15,7812.6,2526.0,658.0,15667.0
2010-04-16,1562.062,170.38,348468.24,6553.0,2837.0,592.0,12623.0
2010-04-17,1557.712,149.862,347479.45,6549.2,553.0,3124.0,12571.0
2010-04-18,1476.106,148.232,346580.97,6164.4,1104.0,618.0,12550.0
2010-04-19,1708.594,166.404,347414.14,7146.6,1230.0,4255.0,13474.0
2010-04-20,1833.628,175.902,346719.24,7677.0,1388.0,719.0,16668.0
2010-04-21,1579.914,158.406,348379.26,6560.8,0.0,635.0,12902.0
2010-04-22,1460.904,186.65,346674.27,6143.0,1062.0,653.0,12492.0
2010-04-23,1180.536,177.164,347922.6,4946.8,0.0,623.0,10981.0
2010-04-24,1518.418,306.838,347783.21,6603.0,4445.0,1483.0,8223.0
2010-04-25,1542.742,238.99,346552.67,6511.0,0.0,2350.0,7595.0
2010-04-26,1082.716,166.42,347373.19,4563.6,1038.0,460.0,7635.0
2010-04-27,1250.94,162.28,348589.39,5206.8,0.0,545.0,8539.0
2010-04-28,867.858,182.684,349228.55,3673.6,0.0,578.0,6035.0
2010-04-29,1103.724,173.714,348882.01,4602.4,12.0,679.0,8102.0
2010-04-30,1118.628,208.394,348217.45,4785.0,2695.0,659.0,6969.0
2010-05-01,1320.158,192.524,346531.92,5659.0,1984.0,4885.0,6751.0
2010-05-02,2187.91,233.98,346159.08,9248.4,1858.0,7966.0,14454.0
2010-05-03,1411.302,153.192,341549.63,5988.8,980.0,534.0,11825.0
2010-05-04,1516.96,154.24,339893.32,6483.6,0.0,1018.0,12007.0
2010-05-05,1805.308,129.2,339992.07,7725.8,2969.0,2194.0,12183.0
2010-05-06,1299.25,118.70400000000001,339824.32,5504.0,0.0,301.0,10280.0
2010-05-07,1644.004,145.164,341994.09,6934.6,1053.0,332.0,13602.0
2010-05-08,1533.422,173.222,348331.71,6458.8,3569.0,2435.0,10158.0
2010-05-09,1566.51,205.384,347617.91,6679.4,2888.0,2636.0,9945.0
2010-05-10,1467.892,144.298,347037.71,6134.6,0.0,403.0,12893.0
2010-05-11,1571.368,152.3,349031.63,6543.0,1156.0,345.0,11418.0
2010-05-12,2035.418,159.798,348071.94,8482.0,1036.0,4434.0,16362.0
2010-05-13,1552.496,153.884,349618.7,6443.8,2123.0,1477.0,10527.0
2010-05-14,1722.146,159.884,348576.81,7174.0,1045.0,334.0,16764.0
2010-05-15,1944.772,232.944,348627.91,8221.4,3347.0,336.0,13670.0
2010-05-16,2100.426,164.382,347002.06,8862.4,3361.0,3922.0,11888.0
2010-05-17,1628.182,147.376,347558.79,6801.4,1014.0,367.0,15344.0
2010-05-18,1421.184,149.652,347790.06,5930.4,0.0,370.0,11677.0
2010-05-19,1426.752,151.254,347905.5,6013.8,2122.0,659.0,9864.0
2010-05-20,1153.898,139.14,349129.13,4831.6,0.0,369.0,10101.0
2010-05-21,1294.396,167.694,348133.03,5468.8,1073.0,381.0,10113.0
2010-05-22,2095.772,212.698,344956.47,8865.4,2278.0,2441.0,17454.0
2010-05-23,1487.556,253.1,346594.1,6333.2,864.0,416.0,9541.0
2010-05-24,1341.332,228.04,347090.54,5718.4,1875.0,2467.0,7746.0
2010-05-25,1198.626,203.866,345978.79,5171.0,474.0,451.0,10439.0
2010-05-26,1387.884,241.61,344942.2,6026.4,914.0,4500.0,8530.0
2010-05-27,1323.342,195.836,345486.17,5632.2,932.0,443.0,10669.0
2010-05-28,1398.164,162.47,345656.99,5902.6,1020.0,413.0,11616.0
2010-05-29,2049.808,205.612,345890.46,8698.4,4057.0,400.0,16635.0
2010-05-30,1665.7,176.892,346272.5,7059.0,2405.0,2976.0,9708.0
2010-05-31,1340.462,145.874,346593.9,5721.2,1710.0,2171.0,10461.0
2010-06-01,1268.964,136.97,346378.0,5354.2,970.0,400.0,11858.0
2010-06-02,980.898,129.238,346084.5,4198.8,0.0,656.0,8454.0
2010-06-03,1394.186,164.036,345952.09,5982.0,2916.0,451.0,12304.0
2010-06-04,1420.554,185.244,346002.68,6052.8,1695.0,397.0,12517.0
2010-06-05,2009.644,293.99,347184.55,8777.0,10932.0,1253.0,12223.0
2010-06-06,1746.792,291.186,347647.13,7615.0,7609.0,574.0,11365.0
2010-06-07,1012.082,184.11,348956.71,4367.4,1821.0,488.0,6737.0
2010-06-08,1362.034,198.334,347150.67,5808.6,1513.0,821.0,11374.0
2010-06-09,1534.682,182.534,347308.9,6544.4,2774.0,4269.0,8255.0
2010-06-10,1215.19,173.226,348040.0,5171.8,0.0,474.0,10870.0
2010-06-11,1470.672,218.57,347692.74,6354.0,3439.0,468.0,11728.0
2010-06-12,1973.108,271.672,345869.16,8414.8,2705.0,3657.0,16184.0
2010-06-13,1674.356,253.716,347332.21,7286.4,4922.0,2516.0,9096.0
2010-06-14,1217.984,178.64,347928.24,5203.8,958.0,473.0,10336.0
2010-06-15,1223.966,179.096,346900.75,5217.0,0.0,488.0,10144.0
2010-06-16,1768.092,183.078,346681.99,7464.6,1875.0,4999.0,10336.0
2010-06-17,1028.018,168.268,346215.01,4393.4,0.0,488.0,8510.0
2010-06-18,1332.316,171.418,346353.71,5682.2,977.0,454.0,11977.0
2010-06-19,1416.22,210.808,348053.24,6068.4,2385.0,1803.0,9554.0
2010-06-20,1672.55,144.08,346043.28,7091.2,1021.0,4195.0,12337.0
2010-06-21,1660.89,169.68,346973.75,7124.6,3824.0,3525.0,11179.0
2010-06-22,1520.588,209.434,346586.29,6597.6,968.0,6176.0,9230.0
2010-06-23,1442.064,296.48199999999997,345597.96,6311.8,5740.0,1500.0,10188.0
2010-06-24,1095.78,230.782,346765.66,4715.4,973.0,883.0,8090.0
2010-06-25,1099.438,218.734,346363.99,4782.4,0.0,689.0,10466.0
2010-06-26,981.62,294.49,347752.6,4323.8,921.0,1221.0,7939.0
2010-06-27,1139.964,304.71,345524.37,5018.8,2665.0,764.0,7690.0
2010-06-28,1471.34,280.888,346217.78,6296.4,0.0,809.0,12516.0
2010-06-29,1367.296,322.716,345848.94,5988.6,1746.0,1978.0,8263.0
2010-06-30,1384.136,238.588,346479.78,5895.0,398.0,806.0,5214.0
2010-07-01,1349.002,288.452,344612.47,5834.8,877.0,921.0,7438.0
2010-07-02,1140.928,297.298,345067.37,5032.8,822.0,932.0,6337.0
2010-07-03,1120.074,314.906,347524.24,4926.6,0.0,968.0,6151.0
2010-07-04,1538.088,280.146,346081.63,6569.0,860.0,804.0,6597.0
2010-07-05,1113.99,233.846,347302.89,4797.2,841.0,837.0,6913.0
2010-07-06,1005.934,192.292,346362.77,4328.2,0.0,771.0,8451.0
2010-07-07,834.788,209.536,346546.73,3667.2,879.0,760.0,5762.0
2010-07-08,1212.652,246.894,346037.94,5226.4,857.0,1350.0,8459.0
2010-07-09,1083.478,314.074,346741.21,4785.4,0.0,625.0,5356.0
2010-07-10,1154.504,281.282,345690.03,5054.8,907.0,1240.0,8921.0
2010-07-11,1193.5720000000001,302.624,345274.49,5253.2,848.0,594.0,7781.0
2010-07-12,1109.574,285.912,345914.85,4892.0,1724.0,646.0,6444.0
2010-07-13,1382.114,287.722,346312.5,6106.2,2273.0,2826.0,7894.0
2010-07-14,1409.472,248.48,346092.36,6135.2,1064.0,598.0,7575.0
2010-07-15,1633.162,192.324,345892.35,6889.2,1071.0,2179.0,8203.0
2010-07-16,820.056,196.728,347262.26,3581.4,0.0,568.0,3854.0
2010-07-17,806.352,181.35,347305.26,3490.8,0.0,541.0,6094.0
2010-07-18,812.038,169.93,347688.29,3481.4,0.0,498.0,3943.0
2010-07-19,801.158,192.498,348263.36,3448.8,0.0,549.0,6105.0
2010-07-20,855.824,218.46,347974.54,3698.6,9.0,550.0,5178.0
2010-07-21,1064.166,244.246,348077.96,4615.0,2030.0,585.0,6178.0
2010-07-22,1164.446,311.284,347313.29,5041.6,0.0,2151.0,5604.0
2010-07-23,1176.158,285.28,345431.4,5073.6,897.0,2106.0,8295.0
2010-07-24,921.668,285.854,346027.49,4012.0,0.0,2096.0,3892.0
2010-07-25,1130.41,258.166,346002.45,4850.8,0.0,3732.0,7549.0
2010-07-26,884.15,177.86,346950.19,3828.0,0.0,2246.0,4147.0
2010-07-27,952.36,174.73,345067.34,4070.8,907.0,523.0,4042.0
2010-07-28,862.654,182.866,346041.01,3720.2,801.0,544.0,7232.0
2010-07-29,549.104,177.266,346153.73,2433.2,0.0,537.0,4158.0
2010-07-30,551.26,172.854,345670.68,2441.0,0.0,534.0,4087.0
2010-07-31,554.616,181.73,345140.43,2471.0,0.0,548.0,4272.0
2010-08-01,555.664,184.49,345313.88,2477.6,0.0,558.0,4263.0
2010-08-02,549.482,183.244,346892.19,2449.2,0.0,536.0,4191.0
2010-08-03,615.212,177.11599999999999,347762.45,2668.4,0.0,527.0,4096.0
2010-08-04,543.356,179.432,347613.05,2408.0,0.0,532.0,4116.0
2010-08-05,533.476,173.68,348277.52,2353.8,0.0,517.0,4013.0
2010-08-06,524.746,164.584,346972.66,2309.2,0.0,507.0,3947.0
2010-08-07,527.476,168.026,347508.07,2330.0,0.0,520.0,3968.0
2010-08-08,528.46,168.092,346657.63,2337.8,0.0,526.0,3958.0
2010-08-09,535.064,171.492,347139.74,2359.4,0.0,515.0,4042.0
2010-08-10,544.758,181.808,348414.72,2397.4,0.0,525.0,4141.0
2010-08-11,542.002,176.064,346381.73,2407.2,0.0,542.0,4118.0
2010-08-12,529.698,169.098,346744.7,2338.2,0.0,514.0,3982.0
2010-08-13,534.294,165.538,347027.27,2353.8,0.0,508.0,4097.0
2010-08-14,554.27,160.51,347278.86,2424.2,0.0,512.0,4471.0
2010-08-15,1055.986,206.77,348028.74,4552.4,0.0,4361.0,5282.0
2010-08-16,1129.73,185.016,347150.82,4921.2,1530.0,463.0,7328.0
2010-08-17,978.202,138.356,304132.12,4155.4,940.0,741.0,5488.0
2010-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-22,93.338,24.648,36885.02,411.4,0.0,54.0,300.0
2010-08-23,765.658,206.796,348545.41,3352.2,0.0,565.0,6106.0
2010-08-24,722.948,175.458,347915.75,3247.0,0.0,541.0,5712.0
2010-08-25,980.408,161.132,347207.48,4240.6,969.0,522.0,8959.0
2010-08-26,757.252,178.094,348211.89,3312.8,0.0,538.0,5078.0
2010-08-27,2030.65,304.318,346837.62,8631.4,930.0,7583.0,12707.0
2010-08-28,1442.856,237.504,349294.84,6165.8,2086.0,549.0,12983.0
2010-08-29,1668.48,191.694,347051.44,7110.4,3005.0,534.0,13095.0
2010-08-30,1494.802,180.656,347579.13,6310.8,940.0,1470.0,11790.0
2010-08-31,1365.106,168.46,347317.04,5909.0,2099.0,1723.0,7958.0
2010-09-01,1593.318,180.18,347418.49,6756.0,1947.0,1194.0,13990.0
2010-09-02,1392.492,170.312,346958.95,5887.8,929.0,500.0,11785.0
2010-09-03,1346.414,168.596,346368.49,5721.8,940.0,523.0,9747.0
2010-09-04,1743.84,218.024,347186.8,7449.8,2605.0,734.0,13241.0
2010-09-05,1323.018,187.01,348682.47,5707.8,1609.0,2732.0,7471.0
2010-09-06,1422.876,161.204,348252.12,6058.0,3164.0,532.0,10174.0
2010-09-07,1451.854,167.962,347436.23,6202.2,1929.0,922.0,11829.0
2010-09-08,1303.812,171.182,347016.97,5575.8,1.0,495.0,7478.0
2010-09-09,1238.714,167.954,346468.63,5330.4,1813.0,2128.0,7016.0
2010-09-10,1328.108,200.052,348218.21,5647.0,966.0,654.0,10773.0
2010-09-11,1463.31,235.63,348005.88,6209.2,930.0,1427.0,8996.0
2010-09-12,1612.092,201.358,347932.4,6848.2,1805.0,2080.0,8891.0
2010-09-13,1076.32,189.798,347263.59,4667.2,1301.0,798.0,6710.0
2010-09-14,1430.678,197.004,346955.5,6101.8,1874.0,2705.0,10270.0
2010-09-15,986.094,219.558,347467.36,4252.6,0.0,898.0,6018.0
2010-09-16,1339.738,171.35,346192.95,5665.0,1038.0,739.0,10310.0
2010-09-17,1497.608,196.642,346773.42,6376.0,1954.0,5496.0,9727.0
2010-09-18,1247.946,161.978,347845.07,5273.8,982.0,754.0,11779.0
2010-09-19,919.6,147.406,348064.28,3904.6,0.0,1307.0,5156.0
2010-09-20,1682.832,195.214,347750.98,7179.8,3323.0,766.0,13262.0
2010-09-21,1111.376,179.714,346922.85,4768.6,0.0,679.0,7969.0
2010-09-22,1510.394,188.33,346543.24,6434.0,2472.0,1167.0,11768.0
2010-09-23,1449.862,164.938,346643.28,6088.0,1021.0,755.0,12002.0
2010-09-24,1327.992,185.256,346447.76,5650.0,1739.0,773.0,8666.0
2010-09-25,106.006,28.524,56822.93,458.4,0.0,150.0,896.0
2010-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-28,470.426,25.84,68950.5,1966.6,944.0,181.0,902.0
2010-09-29,1684.426,139.41,347361.71,7026.0,1579.0,648.0,13047.0
2010-09-30,1248.278,153.236,348923.22,5190.0,0.0,771.0,7988.0
2010-10-01,1504.82,157.784,346754.85,6296.6,1752.0,724.0,11307.0
2010-10-02,1923.254,166.086,346612.98,8041.4,3972.0,741.0,13532.0
2010-10-03,1830.684,202.814,348383.29,7773.8,5000.0,2564.0,7738.0
2010-10-04,1775.96,187.584,346494.9,7485.0,1709.0,722.0,8252.0
2010-10-05,1854.624,212.642,345483.36,7807.8,0.0,3012.0,12037.0
